step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
330.0,27,1125.0,20.089285714285715,4.265989219227331,27,1415.0,0.21289104698845168,27,1415.0
335.0,23,613.0,11.145454545454545,3.551350512199921,23,1328.0,0.18218913700536146,23,1328.0
340.0,26,360.0,6.666666666666667,2.692533377751169,26,1226.0,0.10745225237176381,26,1226.0
345.0,23,348.0,6.214285714285714,3.55129002031937,23,1300.0,0.16501813877128138,23,1300.0
350.0,25,324.0,6.0,2.5240276304469424,25,1252.0,0.09844532407706613,25,1252.0
355.0,28,214.0,3.890909090909091,2.8980541849854906,28,1295.0,0.13015487475488358,28,1295.0
360.0,37,360.0,6.7924528301886795,1.6855916744166495,37,1328.0,0.013500890012811092,37,1328.0
365.0,34,448.0,7.111111111111111,3.9894024683193696,34,1452.0,0.20672527733116522,34,1452.0
370.0,30,557.0,9.440677966101696,4.227874771758615,30,1540.0,0.17501382849089156,30,1540.0
375.0,31,624.0,10.064516129032258,3.793254566068197,31,1438.0,0.16897497739705628,31,1438.0
380.0,31,455.0,7.844827586206897,2.696370760471136,31,1381.0,0.09403949932423714,31,1381.0
385.0,28,281.0,4.683333333333334,2.661886613138149,28,1489.0,0.14163180513938942,28,1489.0
390.0,27,284.0,4.813559322033898,2.3049257950862945,27,1574.0,0.07019157026703876,27,1574.0
395.0,27,375.0,6.25,3.659646488875383,27,1649.0,0.134007076222737,27,1649.0
400.0,34,526.0,8.21875,4.953800629169541,34,1764.0,0.20688370563424266,34,1764.0
405.0,35,655.0,10.564516129032258,4.117777426254799,35,1696.0,0.18690034948925024,35,1696.0
410.0,33,630.0,10.677966101694915,3.0985964690077417,33,1640.0,0.137969995846033,33,1640.0
415.0,30,619.0,10.316666666666666,3.627140682887524,30,1256.0,0.14324029261547852,30,1256.0
420.0,28,705.0,12.155172413793103,4.18712411398178,28,1061.0,0.1476579628205527,28,1061.0
425.0,31,816.0,13.37704918032787,4.251493968115787,31,1165.0,0.19951755044589561,31,1165.0
430.0,28,790.0,14.363636363636363,2.7231210286296985,28,1263.0,0.0795106156825697,28,1263.0
435.0,29,711.0,11.46774193548387,3.9692685820003164,29,1196.0,0.2275919650873991,29,1196.0
440.0,23,316.0,5.266666666666667,3.6288688526844846,23,1083.0,0.18401281535035896,23,1083.0
445.0,33,440.0,6.984126984126984,2.671766746413969,33,1169.0,0.1366438697331376,33,1169.0
450.0,36,530.0,8.688524590163935,2.388881925432499,36,1289.0,0.0922241000625444,36,1289.0
455.0,36,660.0,10.64516129032258,3.5441816279585945,36,1333.0,0.11842749567748158,36,1333.0
460.0,33,821.0,13.459016393442623,4.283851947525854,33,1448.0,0.1552289375276034,33,1448.0
465.0,32,804.0,13.627118644067796,3.868967319459909,32,1415.0,0.18799269209121003,32,1415.0
470.0,37,938.0,15.37704918032787,3.6765084456103394,37,1549.0,0.175428737394109,37,1549.0
475.0,41,1042.0,17.366666666666667,2.379475047560474,41,1565.0,0.11129042275226782,41,1565.0
480.0,40,768.0,13.016949152542374,2.140311810563885,40,1529.0,0.09322257832832294,40,1529.0
485.0,36,649.0,10.46774193548387,2.6969479089313944,36,1593.0,0.1122797217175972,36,1593.0
490.0,30,623.0,10.048387096774194,2.8025850771430942,30,1710.0,0.11183990175370027,30,1710.0
495.0,30,578.0,9.32258064516129,2.7900233936447982,30,1598.0,0.12212449024629662,30,1598.0
500.0,27,239.0,3.918032786885246,2.610654293736645,27,1469.0,0.10113466286084394,27,1469.0
505.0,34,309.0,4.828125,3.0286676557677197,34,1563.0,0.15609266054647622,34,1563.0
510.0,35,415.0,6.1940298507462686,3.2934253959623954,35,1682.0,0.17449197751111603,35,1682.0
515.0,36,498.0,7.661538461538462,1.8201669668609244,36,1656.0,0.06606054843944192,36,1656.0
520.0,35,386.0,5.514285714285714,2.554755140282945,35,1578.0,0.10055631977830846,35,1578.0
525.0,33,296.0,4.484848484848484,2.182833177170202,33,1498.0,0.06910128864992199,33,1498.0
530.0,35,281.0,4.014285714285714,2.8008978247221625,35,1427.0,0.1185148233285757,35,1427.0
535.0,42,399.0,6.045454545454546,1.733808259973517,42,1493.0,0.04242998660262935,42,1493.0
540.0,46,436.0,6.411764705882353,1.8923492255747054,46,1560.0,0.025287550346510507,46,1560.0
545.0,43,512.0,7.314285714285714,3.481612584479091,43,1655.0,0.1485727044432482,43,1655.0
550.0,36,573.0,7.958333333333333,3.8087150812500252,36,1724.0,0.13924961372226677,36,1724.0
555.0,36,650.0,9.420289855072463,3.3913114898990107,36,1680.0,0.15105743173064629,36,1680.0
560.0,33,543.0,8.227272727272727,2.879849214025764,33,1574.0,0.11980675168022642,33,1574.0
565.0,31,486.0,7.363636363636363,3.784526631556069,31,1388.0,0.16043376907938275,31,1388.0
570.0,34,587.0,8.632352941176471,3.0114676956588,34,1478.0,0.12919260782146805,34,1478.0
575.0,34,621.0,10.016129032258064,1.8134277351398418,34,1580.0,0.055054660390488494,34,1580.0
580.0,37,713.0,9.902777777777779,4.094138559916983,37,1584.0,0.1979693973409638,37,1584.0
585.0,34,815.0,11.81159420289855,4.241324373768842,34,1637.0,0.1679433805973185,34,1637.0
590.0,35,869.0,12.414285714285715,3.3854560779682297,35,1571.0,0.16411659322757435,35,1571.0
595.0,33,593.0,8.984848484848484,3.0381768415102757,33,1515.0,0.13944272244844247,33,1515.0
600.0,36,536.0,8.121212121212121,2.3862122094222977,36,1520.0,0.10390088395755114,36,1520.0
605.0,46,717.0,11.03076923076923,1.5738021010700438,46,1701.0,0.04044089760688242,46,1701.0
610.0,57,942.0,14.059701492537313,1.5184755739897304,57,1888.0,0.05443988996537743,57,1888.0
615.0,49,1032.0,14.535211267605634,2.4080744166180486,49,2087.0,0.10951665698999395,49,2087.0
620.0,45,1150.0,15.753424657534246,3.4247358480969607,45,2160.0,0.14122047514022082,45,2160.0
625.0,41,1128.0,15.666666666666666,2.60209053465991,41,2156.0,0.09859064081784939,41,2156.0
630.0,34,775.0,11.071428571428571,2.462764659719671,34,2136.0,0.11377676252925871,34,2136.0
635.0,34,555.0,8.043478260869565,2.248389505531102,34,2061.0,0.09484356804040092,34,2061.0
640.0,29,528.0,7.135135135135135,3.093823971718516,29,2124.0,0.1393514868359318,29,2124.0
645.0,31,549.0,7.8428571428571425,1.9332949122029512,31,2036.0,0.05680094868498913,31,2036.0
650.0,34,285.0,3.7012987012987013,3.4994887388917935,34,1892.0,0.19482620862172642,34,1892.0
655.0,33,314.0,4.1866666666666665,2.7511623454431184,33,1942.0,0.13909054472190985,33,1942.0
660.0,37,425.0,5.821917808219178,2.0423703536810884,37,2038.0,0.08937653736290979,37,2038.0
665.0,41,522.0,6.868421052631579,1.9401025522423296,41,1989.0,0.06039976707781033,41,1989.0
670.0,37,426.0,5.835616438356165,1.9093284325616207,37,1964.0,0.07834979645941519,37,1964.0
675.0,34,379.0,5.053333333333334,2.3899435049361624,34,1871.0,0.11229923639793474,34,1871.0
680.0,28,340.0,4.533333333333333,2.4068258536153633,28,1942.0,0.09947849469103327,28,1942.0
685.0,34,451.0,5.857142857142857,3.1075390797094213,34,1949.0,0.12281449302732872,34,1949.0
690.0,37,540.0,7.2,2.636679666293853,37,1923.0,0.13243143594697288,37,1923.0
695.0,38,426.0,5.756756756756757,2.2660425688947177,38,1929.0,0.0945531090606773,38,1929.0
700.0,40,496.0,6.613333333333333,1.9032135808102082,40,1901.0,0.08738443831611896,40,1901.0
705.0,44,487.0,6.324675324675325,1.5088571288970216,44,1913.0,0.05597138325741205,44,1913.0
710.0,50,524.0,6.805194805194805,1.504353420625126,50,2076.0,0.05856184970432355,50,2076.0
715.0,46,491.0,6.215189873417722,1.4312841835739454,46,2244.0,0.045109432414831195,46,2244.0
720.0,49,615.0,7.987012987012987,2.196946247910674,49,2348.0,0.058362033787021636,49,2348.0
725.0,47,741.0,8.927710843373495,4.020016996937539,47,2473.0,0.16522296763395625,47,2473.0
730.0,42,833.0,10.544303797468354,3.974507087396443,42,2607.0,0.14875789432069178,42,2607.0
735.0,46,984.0,12.615384615384615,3.3705328082052453,46,2604.0,0.14913655630931175,46,2604.0
740.0,43,883.0,11.932432432432432,2.474301127823596,43,2642.0,0.12635909692667144,43,2642.0
745.0,45,934.0,11.822784810126583,2.3567513827987785,45,2500.0,0.1192030378512813,45,2500.0
750.0,48,817.0,10.474358974358974,1.6681284152982243,48,2493.0,0.05381444186388091,48,2493.0
755.0,53,793.0,10.037974683544304,1.2805135535863528,53,2574.0,0.04715366944926672,53,2574.0
760.0,46,729.0,8.783132530120483,2.053061881646867,46,2701.0,0.09676821392000688,46,2701.0
765.0,55,914.0,10.75294117647059,1.7128408975269895,55,2823.0,0.06724944105442733,55,2823.0
770.0,57,928.0,10.91764705882353,1.5800055991894404,57,3017.0,0.05032762097468841,57,3017.0
775.0,61,1025.0,12.349397590361447,2.044754367535909,61,3061.0,0.042325524107944316,61,3061.0
780.0,53,1074.0,13.25925925925926,3.001128120847609,53,3154.0,0.07591202424938465,53,3154.0
785.0,47,1184.0,15.578947368421053,3.2369796574968865,47,3248.0,0.11674306611876209,47,3248.0
790.0,48,1348.0,17.973333333333333,2.8004904010285228,48,3198.0,0.11510323668649636,48,3198.0
795.0,43,1228.0,15.160493827160494,3.120874813232588,43,3158.0,0.17739140844258425,43,3158.0
800.0,43,1178.0,14.023809523809524,3.467084768369417,43,2691.0,0.17132244565452528,43,2691.0
805.0,43,1063.0,11.9438202247191,2.642884896009759,43,2820.0,0.11396395318933064,43,2820.0
810.0,44,1080.0,13.012048192771084,1.9588522032673608,44,2960.0,0.08173233017424171,44,2960.0
815.0,49,904.0,10.891566265060241,2.0902870170190018,49,2804.0,0.08579953264202544,49,2804.0
820.0,48,871.0,10.369047619047619,1.9645684734297024,48,2860.0,0.060796639362509154,48,2860.0
825.0,54,1075.0,13.271604938271604,1.2214739025460195,54,3025.0,0.035846914039041,54,3025.0
830.0,52,1266.0,14.386363636363637,2.3121922165515714,52,3202.0,0.10504686077886408,52,3202.0
835.0,52,1475.0,17.151162790697676,2.4915366050139167,52,3237.0,0.08431362626745037,52,3237.0
840.0,50,1626.0,18.906976744186046,1.993529641325726,50,3228.0,0.06110657732653577,50,3228.0
845.0,46,1525.0,18.597560975609756,1.8185961494061533,46,3226.0,0.08264828784559368,46,3226.0
850.0,45,1339.0,16.329268292682926,1.556011407442744,45,3203.0,0.0735833912302108,45,3203.0
855.0,40,556.0,6.390804597701149,1.9163142705816132,40,3057.0,0.0768297509019648,40,3057.0
860.0,44,456.0,5.3023255813953485,2.264555766257836,44,2847.0,0.06467863780105271,44,2847.0
865.0,57,635.0,7.055555555555555,2.2704525996013314,57,2987.0,0.09664285771335744,57,2987.0
870.0,59,702.0,7.9772727272727275,2.0501618010598297,59,3162.0,0.08941639814209017,59,3162.0
875.0,60,825.0,9.593023255813954,2.3353903247602474,60,3280.0,0.06807036867229281,60,3280.0
880.0,55,947.0,11.273809523809524,2.593914291525015,55,3401.0,0.07869559976436931,55,3401.0
885.0,51,1018.0,12.725,2.4386652806148854,51,3328.0,0.09615903026583082,51,3328.0
890.0,44,886.0,11.215189873417721,2.47180597957866,44,3278.0,0.11860420937561922,44,3278.0
895.0,45,855.0,10.6875,2.7034344641210466,45,2756.0,0.10689722737067059,45,2756.0
900.0,39,772.0,9.301204819277109,3.2170029291721676,39,2575.0,0.12172925000419317,39,2575.0
905.0,39,817.0,9.179775280898877,3.3452475237709787,39,2503.0,0.1608440565998706,39,2503.0
910.0,45,858.0,10.094117647058823,2.453687507105322,45,2629.0,0.10303643850180703,45,2629.0
915.0,49,971.0,11.841463414634147,2.4769492101467243,49,2677.0,0.09155253881241568,49,2677.0
920.0,47,1108.0,14.025316455696203,2.7895855378112127,47,2716.0,0.07078729083606478,47,2716.0
925.0,44,1112.0,14.441558441558442,2.843546396781113,44,2699.0,0.12372296146974007,44,2699.0
930.0,39,794.0,10.876712328767123,2.4797090989188,39,2574.0,0.11841194097656586,39,2574.0
935.0,44,766.0,10.213333333333333,2.289706678834672,44,2480.0,0.08838563785582422,44,2480.0
940.0,43,710.0,8.452380952380953,2.770069334551061,43,2498.0,0.14476259435777625,43,2498.0
945.0,49,711.0,8.464285714285714,1.7524590081969655,49,2633.0,0.08915707697528603,49,2633.0
950.0,48,629.0,7.313953488372093,1.8842382880705622,48,2714.0,0.07262052225472769,48,2714.0
955.0,53,750.0,8.928571428571429,2.23097374701254,53,2789.0,0.05479999550196502,53,2789.0
960.0,52,889.0,10.975308641975309,2.8328013652213775,52,2876.0,0.0655395747915334,52,2876.0
965.0,46,1037.0,13.294871794871796,3.498907707558894,46,3016.0,0.12588306464543392,46,3016.0
970.0,46,1203.0,16.04,3.2710481067435033,46,2972.0,0.13735493786305755,46,2972.0
975.0,42,1118.0,14.151898734177216,3.3888539542189307,42,2946.0,0.18343128735992648,42,2946.0
980.0,49,1178.0,14.54320987654321,2.3116048061656573,49,2921.0,0.1187783052265819,49,2921.0
985.0,49,1082.0,12.880952380952381,2.0137547937186087,49,2699.0,0.0730262640065189,49,2699.0
990.0,52,1045.0,12.294117647058824,1.7114803927972442,52,2876.0,0.06383630145872415,52,2876.0
995.0,46,848.0,10.095238095238095,1.8715428441516504,46,3026.0,0.05362568523496018,46,3026.0
1000.0,47,955.0,11.369047619047619,2.528026609759453,47,3108.0,0.07798437872060295,47,3108.0
1005.0,47,1071.0,13.060975609756097,3.0026343250907193,47,3210.0,0.09006107455761926,47,3210.0
1010.0,47,1228.0,14.619047619047619,4.262473237198437,47,3354.0,0.21193077902763646,47,3354.0
1015.0,48,1410.0,17.195121951219512,3.407380855794444,48,3327.0,0.17332291005510186,48,3327.0
1020.0,46,1422.0,17.555555555555557,2.3841391264672884,46,3341.0,0.11873487099206277,46,3341.0
1025.0,49,1500.0,17.857142857142858,2.640858304133259,49,2991.0,0.09988081832797524,49,2991.0
1030.0,47,1544.0,18.38095238095238,2.2925112767465534,47,3179.0,0.0917475677716959,47,3179.0
1035.0,47,1632.0,19.428571428571427,2.2007609821216185,47,3353.0,0.09347046019396456,47,3353.0
1040.0,48,1787.0,21.79268292682927,2.524876116577567,48,3450.0,0.08371345446769102,48,3450.0
1045.0,49,1814.0,21.093023255813954,2.6113932346185273,49,3399.0,0.11256273284666152,49,3399.0
1050.0,44,1424.0,17.365853658536587,2.3699834627811476,44,3301.0,0.1146206104379051,44,3301.0
1055.0,50,1358.0,16.166666666666668,1.7741649889191262,50,3331.0,0.07298981785654834,50,3331.0
1060.0,50,1330.0,15.833333333333334,1.6884565174930852,50,3373.0,0.05574826593561354,50,3373.0
1065.0,57,1396.0,16.423529411764704,1.1492105065603226,57,3555.0,0.03245977385940836,57,3555.0
1070.0,54,1366.0,16.261904761904763,1.513741823092324,54,3710.0,0.06297844152176338,54,3710.0
1075.0,52,1502.0,17.264367816091955,2.0449517522202543,52,3827.0,0.049395204129532355,52,3827.0
1080.0,53,1634.0,19.0,2.888754738040984,53,3992.0,0.08344976366538913,53,3992.0
1085.0,50,1826.0,20.75,3.993885936541623,50,4110.0,0.18644006138669872,50,4110.0
1090.0,53,2030.0,23.6046511627907,2.9379154526623252,53,4106.0,0.1251277325721102,53,4106.0
1095.0,53,2052.0,23.86046511627907,2.489560382583109,53,4162.0,0.12423297676760194,53,4162.0
1100.0,55,2061.0,24.535714285714285,1.3557625343060233,55,4123.0,0.05446536691381585,55,4123.0
1105.0,50,1730.0,19.65909090909091,2.0453077764260246,50,4107.0,0.09853284821567165,50,4107.0
1110.0,56,1258.0,14.627906976744185,1.1811889515348553,56,3834.0,0.038855268476032226,56,3834.0
1115.0,62,685.0,7.873563218390805,1.3674566125609924,62,3732.0,0.05952284277829663,62,3732.0
1120.0,75,972.0,10.565217391304348,1.303647898626279,75,3984.0,0.05218326398275408,75,3984.0
1125.0,72,1061.0,11.287234042553191,1.316781690804607,72,4262.0,0.048530025789194124,72,4262.0
1130.0,72,1217.0,12.946808510638299,2.040684899341453,72,4375.0,0.056185097462011536,72,4375.0
1135.0,65,1346.0,14.473118279569892,2.5044972494581303,65,4535.0,0.07061280286663187,65,4535.0
1140.0,58,1554.0,17.862068965517242,2.821727428737857,58,4712.0,0.10649523005550217,58,4712.0
1145.0,57,1769.0,20.569767441860463,2.4103053508983203,57,4672.0,0.11295910450619126,57,4672.0
1150.0,55,1709.0,20.105882352941176,2.2437695830156237,55,4433.0,0.09251369699948021,55,4433.0
1155.0,54,1662.0,17.49473684210526,2.8484966069324713,54,4388.0,0.1502822502466783,54,4388.0
1160.0,57,1333.0,14.333333333333334,2.1964161412834744,57,4106.0,0.08062677237954322,57,4106.0
1165.0,60,1166.0,12.273684210526316,1.8955853154400428,60,4310.0,0.08284701123280491,60,4310.0
1170.0,56,772.0,8.301075268817204,1.6894946128455837,56,4429.0,0.04500304186022467,56,4429.0
1175.0,50,731.0,7.860215053763441,2.55483876874275,50,4547.0,0.10191056867846793,50,4547.0
1180.0,52,825.0,8.870967741935484,1.9738869525403977,52,4534.0,0.06899573519235773,52,4534.0
1185.0,50,819.0,9.1,1.7877837625144477,50,4538.0,0.07729971847990565,50,4538.0
1190.0,57,943.0,9.926315789473684,1.8897292406936739,57,4527.0,0.10016535191463254,57,4527.0
1195.0,59,966.0,10.16842105263158,1.7874608023959453,59,4278.0,0.07160735988073803,59,4278.0
1200.0,64,1026.0,10.8,1.3192324786637626,64,4483.0,0.03452964111139297,64,4483.0
1205.0,61,999.0,10.29896907216495,1.6773391738418655,61,4661.0,0.05634564672058555,61,4661.0
1210.0,55,1047.0,11.021052631578947,2.034038427746067,55,4763.0,0.05957677502263889,55,4763.0
1215.0,54,1196.0,12.589473684210526,2.6929131326901663,54,4881.0,0.0901878383593647,54,4881.0
1220.0,52,1324.0,14.54945054945055,2.38654225449115,52,4853.0,0.09158080100428946,52,4853.0
1225.0,55,1285.0,13.967391304347826,2.5987940485675196,55,4879.0,0.1486650917980862,55,4879.0
1230.0,54,1334.0,13.895833333333334,2.128087329530574,54,4772.0,0.11572025199091786,54,4772.0
1235.0,58,1318.0,14.02127659574468,1.5194730897032673,58,4775.0,0.0696207983404773,58,4775.0
1240.0,68,1391.0,14.193877551020408,1.007969666964094,68,5003.0,0.03379646808749042,68,5003.0
1245.0,64,1313.0,13.536082474226804,1.3175055757755465,64,5251.0,0.041172406146806576,64,5251.0
1250.0,56,1348.0,13.755102040816327,1.8228044226967417,56,5373.0,0.053598439791601615,56,5373.0
1255.0,59,1519.0,15.5,2.505081518879661,59,5493.0,0.06801185591352155,59,5493.0
1260.0,55,1723.0,18.329787234042552,2.9846661704844686,55,5650.0,0.10012677809741687,55,5650.0
1265.0,63,1951.0,20.322916666666668,2.6042175740855464,63,5696.0,0.126466630549067,63,5696.0
1270.0,64,1934.0,20.574468085106382,1.8387130528219526,64,5764.0,0.09875654676082728,64,5764.0
1275.0,63,2022.0,21.51063829787234,1.4324992584948322,63,5594.0,0.058399426885326955,63,5594.0
1280.0,62,1933.0,20.135416666666668,1.622163042482504,62,5580.0,0.06309767994239325,62,5580.0
1285.0,63,1951.0,20.978494623655912,1.3701888870178838,63,5500.0,0.03706916802237738,63,5500.0
1290.0,54,1755.0,18.670212765957448,1.7227944138507036,54,5695.0,0.06216298484894208,54,5695.0
1295.0,50,1653.0,18.164835164835164,2.1709901061258776,50,5801.0,0.06561013930282313,50,5801.0
1300.0,50,1798.0,17.98,3.4058806538489272,50,5939.0,0.158595657109257,50,5939.0
1305.0,52,2010.0,20.303030303030305,3.2071620540579864,52,6080.0,0.11689293911934141,52,6080.0
1310.0,61,2226.0,22.948453608247423,2.6098114250123294,61,6075.0,0.10876950182455183,61,6075.0
1315.0,64,2213.0,23.795698924731184,2.163830626194328,64,6011.0,0.08920656367761107,64,6011.0
1320.0,65,2335.0,25.107526881720432,1.6514852986967568,65,5966.0,0.07420581271887065,65,5966.0
1325.0,63,2268.0,24.923076923076923,1.4510465687104068,63,5932.0,0.043870509705083396,63,5932.0
1330.0,65,2323.0,25.25,1.420720472516162,65,6191.0,0.06190076438556145,65,6191.0
1335.0,56,2186.0,23.010526315789473,1.7982490095014834,56,6396.0,0.07611252829276423,56,6396.0
1340.0,50,2134.0,22.229166666666668,2.7092347750442443,50,6530.0,0.11812290265748161,50,6530.0
1345.0,54,2325.0,24.21875,2.641176332585635,54,6710.0,0.07868255585250931,54,6710.0
1350.0,63,2555.0,26.894736842105264,2.5521556804900185,63,6750.0,0.11132402421798551,63,6750.0
1355.0,63,2577.0,28.318681318681318,1.7455645727288567,63,6706.0,0.07003637264967782,63,6706.0
1360.0,63,2707.0,29.42391304347826,1.722736091583228,63,6644.0,0.07209675242359784,63,6644.0
1365.0,65,2696.0,29.955555555555556,1.5340651915197299,65,6588.0,0.052299011656023034,65,6588.0
1370.0,63,2757.0,29.021052631578947,2.2672603445674877,63,6493.0,0.11861548712172945,63,6493.0
1375.0,55,2657.0,27.96842105263158,2.602673854809518,55,6714.0,0.13270713918557545,55,6714.0
1380.0,46,2502.0,26.617021276595743,2.6457821472422878,46,6790.0,0.09354773494002078,46,6790.0
1385.0,52,2195.0,23.105263157894736,2.0322862767245446,52,6263.0,0.07293982252188537,52,6263.0
